Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,reaction time,key pressed,price_displayed,order,environment,round instance,task,function id,rod fixing checked,builtin rt,end_time,start_time
1,1.55E+12,19/02/2019 02:16:57,1.55E+12,8,19/02/2019 10:17:00,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,21636,32,null,high-low,high,null,null,instruction,null,21634.771,1550540000000.00,1550540000000.00
2,1.55E+12,19/02/2019 02:17:54,1.55E+12,8,19/02/2019 10:17:58,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,57544,32,null,high-low,high,null,null,instruction,null,57543.077,1550540000000.00,1550540000000.00
3,1.55E+12,19/02/2019 02:18:26,1.55E+12,8,19/02/2019 10:18:29,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,31554,32,null,high-low,high,null,null,instruction,null,31553.208,1550540000000.00,1550540000000.00
4,1.55E+12,19/02/2019 02:18:36,1.55E+12,8,19/02/2019 10:18:39,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,9610,32,null,high-low,high,null,null,instruction,null,9610.718,1550540000000.00,1550540000000.00
5,1.55E+12,19/02/2019 02:18:36,1.55E+12,8,19/02/2019 10:18:39,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
6,1.55E+12,19/02/2019 02:18:36,1.55E+12,8,19/02/2019 10:18:39,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
7,1.55E+12,19/02/2019 02:18:36,1.55E+12,8,19/02/2019 10:18:39,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
8,1.55E+12,19/02/2019 02:18:36,1.55E+12,8,19/02/2019 10:18:39,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
9,1.55E+12,19/02/2019 02:18:38,1.55E+12,8,19/02/2019 10:18:41,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,2239,40,0.7,high-low,high,11,fishing,fishing_h,null,2237.852,1550540000000.00,1550540000000.00
10,1.55E+12,19/02/2019 02:18:38,1.55E+12,8,19/02/2019 10:18:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,88,40,0.7,high-low,high,11,fishing,fishing_h,null,85.99499986,1550540000000.00,1550540000000.00
11,1.55E+12,19/02/2019 02:18:39,1.55E+12,8,19/02/2019 10:18:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,213,40,0.7,high-low,high,11,fishing,fishing_h,null,211.0870001,1550540000000.00,1550540000000.00
12,1.55E+12,19/02/2019 02:18:39,1.55E+12,8,19/02/2019 10:18:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,18,40,0.7,high-low,high,11,fishing,fishing_h,null,16.89100009,1550540000000.00,1550540000000.00
13,1.55E+12,19/02/2019 02:18:39,1.55E+12,8,19/02/2019 10:18:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,122,40,0.7,high-low,high,11,fishing,fishing_h,null,120.474,1550540000000.00,1550540000000.00
14,1.55E+12,19/02/2019 02:18:39,1.55E+12,8,19/02/2019 10:18:42,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,18,40,0.7,high-low,high,11,fishing,fishing_h,null,17.60699996,1550540000000.00,1550540000000.00
15,1.55E+12,19/02/2019 02:18:39,1.55E+12,8,19/02/2019 10:18:43,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,47,40,0.7,high-low,high,11,fishing,fishing_h,null,45.57700013,1550540000000.00,1550540000000.00
16,1.55E+12,19/02/2019 02:18:39,1.55E+12,8,19/02/2019 10:18:43,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,62,40,0.7,high-low,high,11,fishing,fishing_h,null,62.00999999,1550540000000.00,1550540000000.00
17,1.55E+12,19/02/2019 02:18:40,1.55E+12,8,19/02/2019 10:18:43,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,62,40,0.7,high-low,high,11,fishing,fishing_h,null,62.06799997,1550540000000.00,1550540000000.00
18,1.55E+12,19/02/2019 02:18:40,1.55E+12,8,19/02/2019 10:18:43,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,62,40,0.7,high-low,high,11,fishing,fishing_h,null,62.09899997,1550540000000.00,1550540000000.00
19,1.55E+12,19/02/2019 02:18:40,1.55E+12,8,19/02/2019 10:18:43,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,50,40,0.7,high-low,high,11,fishing,fishing_h,null,49.19599998,1550540000000.00,1550540000000.00
20,1.55E+12,19/02/2019 02:18:40,1.55E+12,8,19/02/2019 10:18:43,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,59,40,0.7,high-low,high,11,fishing,fishing_h,null,59.63699985,1550540000000.00,1550540000000.00
21,1.55E+12,19/02/2019 02:18:40,1.55E+12,8,19/02/2019 10:18:44,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,63,40,0.7,high-low,high,11,fishing,fishing_h,null,61.9359999,1550540000000.00,1550540000000.00
22,1.55E+12,19/02/2019 02:18:40,1.55E+12,8,19/02/2019 10:18:44,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,63,40,0.7,high-low,high,11,fishing,fishing_h,null,62.17899988,1550540000000.00,1550540000000.00
23,1.55E+12,19/02/2019 02:18:40,1.55E+12,8,19/02/2019 10:18:44,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,62,40,0.7,high-low,high,11,fishing,fishing_h,null,61.94499996,1550540000000.00,1550540000000.00
24,1.55E+12,19/02/2019 02:18:41,1.55E+12,8,19/02/2019 10:18:44,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,63,40,0.7,high-low,high,11,fishing,fishing_h,null,62.7100002,1550540000000.00,1550540000000.00
25,1.55E+12,19/02/2019 02:18:41,1.55E+12,8,19/02/2019 10:18:44,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,76,40,0.7,high-low,high,11,fishing,fishing_h,null,76.37799997,1550540000000.00,1550540000000.00
26,1.55E+12,19/02/2019 02:18:41,1.55E+12,8,19/02/2019 10:18:44,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,62,40,0.7,high-low,high,11,fishing,fishing_h,null,61.78600015,1550540000000.00,1550540000000.00
27,1.55E+12,19/02/2019 02:18:41,1.55E+12,8,19/02/2019 10:18:45,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,62,40,0.7,high-low,high,11,fishing,fishing_h,null,61.24900002,1550540000000.00,1550540000000.00
28,1.55E+12,19/02/2019 02:18:41,1.55E+12,8,19/02/2019 10:18:45,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,null,76.69899985,1550540000000.00,1550540000000.00
29,1.55E+12,19/02/2019 02:18:41,1.55E+12,8,19/02/2019 10:18:45,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,null,76.69500005,1550540000000.00,1550540000000.00
30,1.55E+12,19/02/2019 02:18:42,1.55E+12,8,19/02/2019 10:18:45,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,35,40,0.7,high-low,high,11,fishing,fishing_h,null,35.29600007,1550540000000.00,1550540000000.00
31,1.55E+12,19/02/2019 02:18:42,1.55E+12,8,19/02/2019 10:18:45,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,90,40,0.7,high-low,high,11,fishing,fishing_h,null,90.06600012,1550540000000.00,1550540000000.00
32,1.55E+12,19/02/2019 02:18:42,1.55E+12,8,19/02/2019 10:18:45,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,93,40,0.7,high-low,high,11,fishing,fishing_h,null,92.51300013,1550540000000.00,1550540000000.00
33,1.55E+12,19/02/2019 02:18:42,1.55E+12,8,19/02/2019 10:18:46,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,61,40,0.7,high-low,high,11,fishing,fishing_h,null,61.17299991,1550540000000.00,1550540000000.00
34,1.55E+12,19/02/2019 02:18:43,1.55E+12,8,19/02/2019 10:18:46,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,62,40,0.7,high-low,high,11,fishing,fishing_h,null,61.59700011,1550540000000.00,1550540000000.00
35,1.55E+12,19/02/2019 02:18:43,1.55E+12,8,19/02/2019 10:18:46,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,63,40,0.7,high-low,high,11,fishing,fishing_h,null,63.11300001,1550540000000.00,1550540000000.00
36,1.55E+12,19/02/2019 02:18:43,1.55E+12,8,19/02/2019 10:18:46,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,null,77.54700002,1550540000000.00,1550540000000.00
37,1.55E+12,19/02/2019 02:18:43,1.55E+12,8,19/02/2019 10:18:46,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,78,40,0.7,high-low,high,11,fishing,fishing_h,null,77.60099997,1550540000000.00,1550540000000.00
38,1.55E+12,19/02/2019 02:18:43,1.55E+12,8,19/02/2019 10:18:46,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,78,40,0.7,high-low,high,11,fishing,fishing_h,null,77.86999992,1550540000000.00,1550540000000.00
39,1.55E+12,19/02/2019 02:18:43,1.55E+12,8,19/02/2019 10:18:47,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,null,77.32799998,1550540000000.00,1550540000000.00
40,1.55E+12,19/02/2019 02:18:44,1.55E+12,8,19/02/2019 10:18:47,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,null,77.19899993,1550540000000.00,1550540000000.00
41,1.55E+12,19/02/2019 02:18:44,1.55E+12,8,19/02/2019 10:18:47,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,63,40,0.7,high-low,high,11,fishing,fishing_h,null,62.31800001,1550540000000.00,1550540000000.00
42,1.55E+12,19/02/2019 02:18:44,1.55E+12,8,19/02/2019 10:18:47,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,78,40,0.7,high-low,high,11,fishing,fishing_h,null,77.33700005,1550540000000.00,1550540000000.00
43,1.55E+12,19/02/2019 02:18:44,1.55E+12,8,19/02/2019 10:18:47,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,null,76.66299981,1550540000000.00,1550540000000.00
44,1.55E+12,19/02/2019 02:18:44,1.55E+12,8,19/02/2019 10:18:48,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,92,40,0.7,high-low,high,11,fishing,fishing_h,null,91.85500001,1550540000000.00,1550540000000.00
45,1.55E+12,19/02/2019 02:18:44,1.55E+12,8,19/02/2019 10:18:48,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,92,40,0.7,high-low,high,11,fishing,fishing_h,null,91.96199989,1550540000000.00,1550540000000.00
46,1.55E+12,19/02/2019 02:18:45,1.55E+12,8,19/02/2019 10:18:48,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,107,40,0.7,high-low,high,11,fishing,fishing_h,null,107.2449998,1550540000000.00,1550540000000.00
47,1.55E+12,19/02/2019 02:18:45,1.55E+12,8,19/02/2019 10:18:48,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,null,76.63500006,1550540000000.00,1550540000000.00
48,1.55E+12,19/02/2019 02:18:45,1.55E+12,8,19/02/2019 10:18:48,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,76,40,0.7,high-low,high,11,fishing,fishing_h,null,75.36799996,1550540000000.00,1550540000000.00
49,1.55E+12,19/02/2019 02:18:45,1.55E+12,8,19/02/2019 10:18:48,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,null,75.90800012,1550540000000.00,1550540000000.00
50,1.55E+12,19/02/2019 02:18:45,1.55E+12,8,19/02/2019 10:18:49,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,93,40,0.7,high-low,high,11,fishing,fishing_h,null,92.34500001,1550540000000.00,1550540000000.00
51,1.55E+12,19/02/2019 02:18:46,1.55E+12,8,19/02/2019 10:18:49,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,121,40,0.7,high-low,high,11,fishing,fishing_h,null,121.6739998,1550540000000.00,1550540000000.00
52,1.55E+12,19/02/2019 02:18:46,1.55E+12,8,19/02/2019 10:18:49,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,62,40,0.7,high-low,high,11,fishing,fishing_h,null,62.09500018,1550540000000.00,1550540000000.00
53,1.55E+12,19/02/2019 02:18:46,1.55E+12,8,19/02/2019 10:18:49,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,76,40,0.7,high-low,high,11,fishing,fishing_h,null,75.90099983,1550540000000.00,1550540000000.00
54,1.55E+12,19/02/2019 02:18:46,1.55E+12,8,19/02/2019 10:18:49,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,94,40,0.7,high-low,high,11,fishing,fishing_h,null,94.44799996,1550540000000.00,1550540000000.00
55,1.55E+12,19/02/2019 02:18:46,1.55E+12,8,19/02/2019 10:18:50,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,60,40,0.7,high-low,high,11,fishing,fishing_h,null,59.84299979,1550540000000.00,1550540000000.00
56,1.55E+12,19/02/2019 02:18:46,1.55E+12,8,19/02/2019 10:18:50,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,92,40,0.7,high-low,high,11,fishing,fishing_h,null,91.885,1550540000000.00,1550540000000.00
57,1.55E+12,19/02/2019 02:18:47,1.55E+12,8,19/02/2019 10:18:50,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,92,40,0.7,high-low,high,11,fishing,fishing_h,null,92.221,1550540000000.00,1550540000000.00
58,1.55E+12,19/02/2019 02:18:47,1.55E+12,8,19/02/2019 10:18:50,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,123,40,0.7,high-low,high,11,fishing,fishing_h,null,121.723,1550540000000.00,1550540000000.00
59,1.55E+12,19/02/2019 02:18:47,1.55E+12,8,19/02/2019 10:18:50,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,null,77.42400002,1550540000000.00,1550540000000.00
60,1.55E+12,19/02/2019 02:18:47,1.55E+12,8,19/02/2019 10:18:51,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,null,76.91900013,1550540000000.00,1550540000000.00
61,1.55E+12,19/02/2019 02:18:47,1.55E+12,8,19/02/2019 10:18:51,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,109,40,0.7,high-low,high,11,fishing,fishing_h,null,108.3739998,1550540000000.00,1550540000000.00
62,1.55E+12,19/02/2019 02:18:48,1.55E+12,8,19/02/2019 10:18:51,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,76,40,0.7,high-low,high,11,fishing,fishing_h,null,75.496,1550540000000.00,1550540000000.00
63,1.55E+12,19/02/2019 02:18:48,1.55E+12,8,19/02/2019 10:18:51,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,92,40,0.7,high-low,high,11,fishing,fishing_h,null,91.86800011,1550540000000.00,1550540000000.00
64,1.55E+12,19/02/2019 02:18:48,1.55E+12,8,19/02/2019 10:18:51,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,92,40,0.7,high-low,high,11,fishing,fishing_h,null,92.31600002,1550540000000.00,1550540000000.00
65,1.55E+12,19/02/2019 02:18:48,1.55E+12,8,19/02/2019 10:18:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,106,40,0.7,high-low,high,11,fishing,fishing_h,null,106.0230001,1550540000000.00,1550540000000.00
66,1.55E+12,19/02/2019 02:18:48,1.55E+12,8,19/02/2019 10:18:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,108,40,0.7,high-low,high,11,fishing,fishing_h,null,107.5319999,1550540000000.00,1550540000000.00
67,1.55E+12,19/02/2019 02:18:49,1.55E+12,8,19/02/2019 10:18:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,92,40,null,high-low,high,11,null,caller,null,91.73799981,1550540000000.00,1550540000000.00
68,1.55E+12,19/02/2019 02:18:49,1.55E+12,8,19/02/2019 10:18:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,null,null,null,high-low,high,11,null,caller,null,null,null,1550540000000.00
69,1.55E+12,19/02/2019 02:18:49,1.55E+12,8,19/02/2019 10:18:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
70,1.55E+12,19/02/2019 02:18:49,1.55E+12,8,19/02/2019 10:18:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
71,1.55E+12,19/02/2019 02:18:49,1.55E+12,8,19/02/2019 10:18:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
72,1.55E+12,19/02/2019 02:18:49,1.55E+12,8,19/02/2019 10:18:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
73,1.55E+12,19/02/2019 02:18:49,1.55E+12,8,19/02/2019 10:18:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,,,null,high-low,high,11,null,caller,null,,,
74,1.55E+12,19/02/2019 02:18:49,1.55E+12,8,19/02/2019 10:18:52,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,80,40,0.3,high-low,high,11,fishing,fishing_h,null,79.37799999,1550540000000.00,1550540000000.00
75,1.55E+12,19/02/2019 02:18:49,1.55E+12,8,19/02/2019 10:18:53,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,91,40,0.3,high-low,high,11,fishing,fishing_h,null,90.48800007,1550540000000.00,1550540000000.00
76,1.55E+12,19/02/2019 02:18:49,1.55E+12,8,19/02/2019 10:18:53,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,121,40,0.3,high-low,high,11,fishing,fishing_h,null,121.1600001,1550540000000.00,1550540000000.00
77,1.55E+12,19/02/2019 02:18:49,1.55E+12,8,19/02/2019 10:18:53,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,78,40,0.3,high-low,high,11,fishing,fishing_h,null,77.727,1550540000000.00,1550540000000.00
78,1.55E+12,19/02/2019 02:18:50,1.55E+12,8,19/02/2019 10:18:53,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,106,40,0.3,high-low,high,11,fishing,fishing_h,null,105.6349999,1550540000000.00,1550540000000.00
79,1.55E+12,19/02/2019 02:18:50,1.55E+12,8,19/02/2019 10:18:53,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,107,40,0.3,high-low,high,11,fishing,fishing_h,null,105.8120001,1550540000000.00,1550540000000.00
80,1.55E+12,19/02/2019 02:18:50,1.55E+12,8,19/02/2019 10:18:54,6138,18,task-igty,,2188296,,594859,,complete,,,computer,Desktop or Laptop,Windows 7,WeChat 6.5.2.501,1280x720,1276x606,,High to Low,64,High to Low,76,40,0.3,high-low,high,11,fishing,fishing_h,null,77.08199997,1550540000000.00,1550540000000.00
